,Title,Location,Security,Garage,Concierge,Price,City,Currency,Nmbr_rooms,Nmbr_pieces,Nmbr_bathrooms,Type,Surface
7449,Belle maison de 135m² à Dar Baroud,Médina ,0,0,0,1700000.0,Tanger,DH,3,5,2,À rénover,135
7450,Belle maison avec une vue magnifique sur la mer,Marchan ,0,0,0,5300000.0,Tanger,DH,5,10,1,Bon état,300
7451,Charmante petite maison proche du petit socco,Médina ,0,0,0,1000000.0,Tanger,DH,3,6,2,À rénover,75
7452,Belle villa idéalement située,Californie ,0,0,0,10600000.0,Tanger,DH,5,12,2,Bon état,500
7453,Magnifique maison ancienne à la Kasbah,Médina ,0,0,0,5300000.0,Tanger,DH,3,5,4,Bon état,250
7454,Maison avec compétences artisanales marocaines,Ahammar ,0,0,0,,Tanger,,7,15,5,Bon état,600
7455,Maison authentique à 5 minutes du port de Tanger,Médina ,0,0,0,742000.0,Tanger,DH,3,6,1,Bon état,200
7457,Petite maison de 30m² dans un joli quartier fleuri,Médina ,1,0,0,,Tanger,,1,2,1,À rénover,30
7458,Maison de ville dans un complexe privé sécurisé,Achakar ,0,1,0,3000000.0,Tanger,DH,3,7,2,Bon état,333
7459,Jolie maison dans le quartier d'Achakar,Achakar ,0,0,0,3200000.0,Tanger,DH,4,5,2,Bon état,240
7460,Jolie maison de ville sur un complexe sécurisé,Californie ,1,0,0,3180000.0,Tanger,DH,4,9,2,Bon état,250
7461,Charmante maison avec caractéristiques d'époque,Marchan ,0,0,0,4500000.0,Tanger,DH,4,8,3,Bon état,235
7462,Charmante villa au cœur de Marshan,Marchan ,0,0,0,8000000.0,Tanger,DH,4,14,4,Bon état,396
7463,Très bel appartement de 3 chambres,Centre ,0,0,0,2226000.0,Tanger,DH,3,4,1,Bon état,189
7465,Appartement lumineux au deuxième étage,Iberie ,0,0,0,1380000.0,Tanger,DH,3,4,1,Bon état,114
7466,Maison à côté de la place de Dar Baroud,Médina ,0,0,0,660000.0,Tanger,DH,2,5,1,Bon état,141
7467,Appartement neuf dans un quartier résidentiel,Administratif ,0,0,0,1360000.0,Tanger,DH,3,4,2,Bon état,128
7468,Splendide villa avec des vues magnifiques,Malabata ,0,0,0,5800000.0,Tanger,DH,4,8,3,Bon état,1140
7469,Maison de 50m² au coeur de la kasbah,Médina ,0,0,0,800000.0,Tanger,DH,3,6,1,Bon état,150
7470,Maison 170m² à la Kasbah,Médina ,0,0,0,1700000.0,Tanger,DH,3,8,2,Bon état,170
7471,Petite maisonnette dans un magnifique emplacement,Médina ,0,0,0,600000.0,Tanger,DH,2,5,2,À rénover,50
7472,Maison est dans une rue calme,Médina ,0,0,0,750000.0,Tanger,DH,1,4,1,À rénover,175
7473,Superbe appartement dans le quartier de Marchan,Marchan ,0,0,0,4770000.0,Tanger,DH,3,4,2,Bon état,150
7474,Superbe maison à la médina,Médina ,0,0,0,2200000.0,Tanger,DH,2,4,1,Bon état,100
7475,"Petite maison avec deux façades, trois étages",Marchan ,0,0,0,700000.0,Tanger,DH,2,4,1,Bon état,75
7476,Maison familiale située dans un quartier calme,Marchan ,0,1,0,2862000.0,Tanger,DH,4,6,1,Bon état,347
7477,Grande maison familiale en très bon état,Jbel Kbir ,0,0,0,2800000.0,Tanger,DH,4,8,2,Bon état,300
7478,Magnifique villa lumineuse et ensoleillée,Californie ,0,0,0,3500000.0,Tanger,DH,2,3,1,Bon état,112
7479,Magnifique villa avec un roof top,Achakar ,0,0,0,2020000.0,Tanger,DH,4,7,2,Bon état,150
7480,Charmante maison de ville familiale,Californie ,0,0,0,3710000.0,Tanger,DH,4,7,3,Bon état,320
7481,"Achat exceptionnel, prix de vente très raisonnable",Centre ,0,0,0,900000.0,Tanger,DH,1,2,1,À rénover,74
7482,Un prix exceptionnel pour cet appartement de 2 chambres,Centre ,0,0,0,1110000.0,Tanger,DH,2,3,2,Bon état,104
7483,"Magnifique penthouse au 8ème étage, prix négociable",Centre ,0,0,0,1750000.0,Tanger,DH,2,4,2,Bon état,145
7484,Superbe appartement d'une chambre vue sur la mer,Centre ,0,0,0,1140000.0,Tanger,DH,1,3,1,Bon état,133
7485,Grande villa unique à Bouarakia,Marchan ,0,0,0,2650000.0,Tanger,DH,4,8,2,À rénover,650
7486,Maison titré dans un emplacement exceptionnel,Médina ,0,0,0,1900000.0,Tanger,DH,3,6,1,Bon état,150
7487,Bel appartement de deux chambres,De La Plage ,0,0,0,1200000.0,Tanger,DH,2,3,1,Bon état,87
7488,Appartement au premier étage de 122 m²,Centre ,0,0,0,1160000.0,Tanger,DH,3,6,3,Bon état,122
7489,Grande maison familial au coeur de la Kasbah,Médina ,0,0,0,3500000.0,Tanger,DH,4,6,1,Bon état,170
7490,"Grande maison titré, avec trois façades",Marchan ,0,0,0,2500000.0,Tanger,DH,4,7,1,Bon état,200
7491,Appartement dans le centre ville en bon état,Centre ,0,0,0,975000.0,Tanger,DH,3,4,2,Bon état,93
7492,"Investisseurs, immeuble de 3397m2 dans le centre",Centre ,0,0,0,15000000.0,Tanger,DH,34,1,34,Bon état,3720
7493,Un duplex centre ville de 94m2 avec parking,Centre ,0,0,0,825000.0,Tanger,DH,1,3,1,Bon état,94
7494,"Appartement de 3 chambres, entrée privée et jardin",Marchan ,0,1,0,2678000.0,Tanger,DH,3,4,1,Bon état,180
7495,Appartement au deuxième étage d'un immeuble,Marchan ,0,1,0,2188000.0,Tanger,DH,3,4,1,Bon état,170
7497,Charmante maison de ville située sur un complexe,Californie ,0,0,0,3400000.0,Tanger,DH,4,7,2,Bon état,413
7498,Maison a vendre,Médina ,0,0,0,1300000.0,Tanger,DH,3,6,2,À rénover,160
7499,Petite maisonnette,Médina ,0,0,0,700000.0,Tanger,DH,2,4,2,À rénover,50
7500,Magnifique villa dans un complexe de haut standing,Du Golf ,1,0,0,4700000.0,Tanger,DH,4,6,3,Nouveau,356
7501,Superbe petite maison dans la Kasbah,Marchan ,0,0,0,1700000.0,Tanger,DH,2,8,2,Bon état,100
7502,Appartement Colonial à La Médina,Médina ,0,0,0,1300000.0,Tanger,DH,2,3,1,À rénover,110
7503,Maison familiale dans l'ancienne Médina de Tanger,Médina ,0,0,0,1590000.0,Tanger,DH,3,7,1,Bon état,180
7504,Belle opportunité d'investissement à Marshan,Marchan ,0,0,0,67000000.0,Tanger,DH,8,15,1,Bon état,9483
7505,Maison typique de la Kasbah avec du charme,Marchan ,0,0,0,1272000.0,Tanger,DH,3,5,1,Bon état,110
7506,Bel appartement à vendre dans un quartier calme,Administratif ,0,0,0,,Tanger,,2,3,1,Bon état,120
7507,Magnifique appartement de 180m² en centre ville,Iberie ,1,0,0,1800000.0,Tanger,DH,3,5,1,Bon état,180
7508,Cette maison fait partie de l'histoire de Tanger,Médina ,0,0,0,5300000.0,Tanger,DH,1,10,1,Bon état,300
7509,Appartement/bureau dans un immeuble au 5ème étage,Centre ,0,0,0,700000.0,Tanger,DH,3,3,1,Bon état,41
7510,"Prix exceptionnel, appartement de 2 chambres",Centre ,0,0,0,1180000.0,Tanger,DH,2,3,2,Bon état,97
7511,Bel appartement de 3 chambres dans le centre,Centre ,0,0,0,1600000.0,Tanger,DH,3,4,2,Bon état,141
7512,Somptueuse maison à vendre à Drissia. 1 Pièce. Terrasse et jardin,Drissia ,0,0,0,3000000.0,Tanger,DH,6,7,2,Bon état,278
7513,"Appartement de 78 m² en vente, Castilla, Tanger",Castilla ,0,0,0,800000.0,Tanger,DH,2,3,2,Nouveau,78
7514,"Vente maison à Port Tanger ville. Superficie 1000 m². Vue mer imprenable, porte blindée",Port Tanger ville ,0,0,0,6000000.0,Tanger,DH,4,6,4,Nouveau,1000
7515,"Appartement en vente à Marjane. 4 grandes pièces. Salon traditionnel, antenne parabolique générale.",Marjane ,0,0,0,1100000.0,Tanger,DH,2,4,2,Nouveau,100
7516,Belle maison surplombant la baie de Tanger,Médina ,0,0,0,800000.0,Tanger,DH,1,3,1,Bon état,60
7517,Bel appartement à vendre en Centre. Surface de 79 m². Salon traditionnel et système d'antenne parabolique.,Centre ,0,0,0,800000.0,Tanger,DH,2,3,1,Bon état,79
7518,"Appartement à l'achat à Marjane. Superficie 90 m². Salon traditionnel, antenne parabolique générale.",Marjane ,0,0,0,800000.0,Tanger,DH,3,4,2,Bon état,90
7520,Vend appartement à Tanger City Center. 3 chambres agréables. Piscine et service de Conciergerie,Tanger City Center ,0,0,0,,Tanger,,3,2,2,Nouveau,120
7521,Appartement à La Vente Malabata Tanger,Malabata ,0,0,0,1400000.0,Tanger,DH,2,2,1,Bon état,105
7522,Appartement Neuf meublé à Tanger,Mesnana ,0,0,0,550000.0,Tanger,DH,2,2,1,Nouveau,67
7523,Très bel appartement duplex avec vue de rêve à Malabata,Malabata ,0,0,0,1630000.0,Tanger,DH,3,3,2,Bon état,121
7524,"Studio de 60m² en vente, Coral Towers",Bella Vista ,0,0,0,,Tanger,,1,3,1,Bon état,60
7525,Appartement haut standing en vente à Iberia,Iberie ,0,0,0,2150000.0,Tanger,DH,3,4,3,Bon état,132
7526,Appartement 90m² au centre en vente,Charf ,1,0,0,1575000.0,Tanger,DH,2,3,2,Nouveau,90
7527,Splendide villa à vendre à Jbel Kbir avec une vue exceptionnelle sur la montagne,Jbel Kbir ,0,0,0,,Tanger,,7,11,6,Bon état,2297
7529,Appartement à vendre Mesnana Golf,Mesnana ,0,0,0,420000.0,Tanger,DH,2,3,1,Nouveau,60
7530,Appartement à vendre en Centre. 3 belles chambres. Porte blindée et système de double vitrage,Centre ,0,0,0,,Tanger,,3,5,2,Nouveau,109
7531,"Appartement en vente à Route Nationale Assilah (N1). 1 Pièce. Salon traditionnel marocain, résidence sécurisée.",Route Nationale Assilah (N1) ,0,0,0,350000.0,Tanger,DH,2,3,1,Bon état,60
7532,Bel appartement à vendre à Tanger,Moujahidine ,1,0,0,1300000.0,Tanger,DH,3,4,2,Bon état,104
7533,"Appartement de 77m² en vente, Résidence Borj Al Andalous II",Tanger City Center ,0,0,0,,Tanger,,1,2,1,Bon état,77
7534,Tout les papiers à jour,Achakar ,0,0,0,900000.0,Tanger,DH,4,4,1,Nouveau,98
7535,Appart 135 m² a Val Fleuri,Bel Air - Val fleuri ,0,0,0,1350000.0,Tanger,DH,3,4,2,Bon état,135
7536,Appartement à vendre Tanger,Marjane ,0,0,0,900000.0,Tanger,DH,2,3,2,Bon état,82
7537,Institut français appartement 85 m2,Administratif ,0,0,0,850000.0,Tanger,DH,2,3,1,Bon état,85
7538,Bel Appartement a vendre,Mesnana ,0,0,0,850000.0,Tanger,DH,3,4,2,Bon état,91
7539,Appartement neuf au projet jardins de mesnana,Mesnana ,0,0,0,840000.0,Tanger,DH,3,4,2,Nouveau,90
7540,Appartement villa boubana d'exception résidence f,Centre ,0,0,0,,Tanger,,4,6,4,Bon état,190
7541,Projet des appartements a vendre à TANGER,Marjane ,0,0,0,,Tanger,,2,3,1,Nouveau,58
7544,Duplex de 600m² en vente à Mabrouk,Centre ,0,0,0,4800000.0,Tanger,DH,4,8,2,Bon état,600
7545,A vendre appartement non meublé,Iberie ,0,0,0,1650000.0,Tanger,DH,3,5,2,Bon état,154
7546,Appartement en Vente à Tanger,Boukhalef ,0,0,0,,Tanger,,2,3,1,Bon état,56
7547,"Vente Appartement 100 m² BOULEVARD PASTEUR, Tanger Ref: VA265",Centre ,0,0,0,1990000.0,Tanger,DH,2,3,2,Bon état,100
7548,"Vente Appartement 187 m² IBERIA, Tanger VA227",Iberie ,0,0,0,3600000.0,Tanger,DH,3,4,3,Nouveau,187
7549,"Superbe appartement à vendre à Marjane. 2 chambres. Porte blindée, sécurité.",Marjane ,0,0,0,400000.0,Tanger,DH,2,3,1,Bon état,50
7550,Appartement a vendre rue my youssef 157 m²,Administratif ,0,0,0,950000.0,Tanger,DH,2,3,2,Bon état,157
7551,"Appartement de 50m² en vente, Projet Diyari",Boukhalef ,0,0,0,,Tanger,,2,3,1,Bon état,50
7553,Appartement 115 m² a vendre meubler av my slimane bni makada,Drissia ,0,0,0,1100000.0,Tanger,DH,3,4,2,Bon état,115
7554,Appartement de Luxe à La Vente Iberia Tanger,Iberie ,0,0,0,2610000.0,Tanger,DH,3,4,2,Bon état,132
7555,Appartement à La Vente Route de Rabat Tanger,Marjane ,0,0,1,2000000.0,Tanger,DH,5,5,2,Bon état,227
7556,Superbe appartement à vendre à Hay Hassani. 3 chambres agréables. Ascenseur et terrasse.,Hay Hassani ,0,0,0,650000.0,Tanger,DH,3,3,2,Bon état,97
7557,Appartement a vendre,Centre ,0,0,0,800000.0,Tanger,DH,3,4,1,Bon état,100
7558,Appartement neuf à vendre,Achakar ,0,0,0,1434000.0,Tanger,DH,3,7,2,Nouveau,119
7559,Immeuble à vendre Bni Makada,Aouama Gharbia ,0,0,0,,Tanger,,3,5,2,Nouveau,140
7560,Maison meublée 100m2 a moujahidine,Moujahidine ,0,0,0,1980000.0,Tanger,DH,8,10,5,Nouveau,100
7561,Maison vue sur mer a vendre a nouinouiche,Malabata ,0,0,0,2200000.0,Tanger,DH,3,4,4,Bon état,100
7562,Appartement avec Terrasse à la vente Boulevard Tanger,Centre ,0,0,0,1550000.0,Tanger,DH,2,3,1,Bon état,75
7563,Appartement meuble a vendre malabata,De La Plage ,0,0,0,,Tanger,,2,1,2,Bon état,106
7564,Spacieux Loft avec patio et rooftop vue sur la baie de Tanger,Tanger,0,0,0,2500000.0,Tanger,DH,3,4,2,Bon état,120
7565,"Appartement de 91m² en vente, Résidence Borj Al Andalous II",Tanger City Center ,0,0,0,,Tanger,,2,3,2,Bon état,91
7566,Vente d'un bel appartement à Aouama Gharbia. Surface totale 108 m².,Aouama Gharbia ,0,0,0,1050000.0,Tanger,DH,2,2,1,Bon état,108
7567,Appartement F5 à vendre a Wilaya,Administratif ,0,0,0,1440000.0,Tanger,DH,4,5,2,Bon état,144
7568,Bel appartement F3 de 64m² en vente à Tanger Mexique,Médina ,0,0,0,960000.0,Tanger,DH,2,3,1,Bon état,64
7569,Bel appartement à vendre au Quartier Administratif,Administratif ,1,0,0,1320000.0,Tanger,DH,3,4,2,Bon état,91
7570,Bel appartement F3 à vendre à Tanger,Du Golf ,0,0,0,600000.0,Tanger,DH,2,3,1,Bon état,60
7571,Appartement en vente à Ennasr. Surface totale 104 m².,Ennasr ,0,0,0,,Tanger,,4,4,2,Nouveau,104
7572,Maison à l'achat à El Mrabet. 2 belles chambres. Places de parking et terrasse.,El Mrabet ,0,0,0,2500000.0,Tanger,DH,2,3,4,Bon état,115
7573,"Superbe appartement à vendre à El Mrabet. 3 belles chambres. Salon Marocain, sécurité.",Centre ,0,0,0,1500000.0,Tanger,DH,3,3,2,Bon état,156
7574,Superbe appartement à vendre en Centre. 3 chambres.,Centre ,0,0,0,1500000.0,Tanger,DH,3,3,2,Bon état,156
7575,Bel appartement à vendre à Médina. Surface totale 140 m²,Médina ,0,0,0,3080000.0,Tanger,DH,3,7,3,Nouveau,140
7576,Appartement 75 m2 a vendre a cote de tgv tange,Centre ,0,0,0,850000.0,Tanger,DH,1,2,1,Nouveau,75
7577,"Vend appartement à Marjane. 2 grandes pièces. Salon traditionnel marocain, résidence sécurisée.",Marjane ,0,0,0,,Tanger,,1,2,1,Nouveau,54
7578,A vendre appartement à Boukhalef tanger,Boukhalef ,0,0,0,320000.0,Tanger,DH,2,4,1,À rénover,59
7579,Appartement à vendre sur Tanger opportunité,Marjane ,1,0,0,495000.0,Tanger,DH,2,2,1,Bon état,68
7580,Appartement a vendre a tanja lbalia,Tanja Balia ,0,0,0,,Tanger,,2,3,1,Bon état,55
7582,Appartement Meublé à La Vente Nejma Tanger,Mozart ,0,0,0,1050000.0,Tanger,DH,2,2,1,Bon état,63
7583,Magnifique appartement neuf à la vente,Iberie ,0,0,0,2200000.0,Tanger,DH,3,4,2,Nouveau,100
7584,Appartements neufs à vendre à Malabata,De La Plage ,0,0,0,1600000.0,Tanger,DH,3,4,2,Nouveau,100
7585,Bel appartement à vendre à Boukhalef. Surface de 85 m². Espace vert,Boukhalef ,0,0,0,,Tanger,,3,3,1,Bon état,85
7586,"Appartement de 70 m² en vente, Castilla, Tanger",Castilla ,0,0,0,,Tanger,,2,3,2,Nouveau,103
7588,Immeuble neuf appartements magazin à vendre,De La Plage ,0,0,0,833000.0,Tanger,DH,2,3,1,Nouveau,71
7590,Appartement de 100m² en vente Résidence Mabrouka III,Tanja Balia ,0,0,0,1008000.0,Tanger,DH,2,3,2,Nouveau,100
7591,"Appartement de 117m² en vente, Résidence Borj Al Andalous II",Tanger City Center ,0,0,0,,Tanger,,2,3,2,Bon état,117
7592,Appartement meuble en vente,Marjane ,0,0,0,620000.0,Tanger,DH,1,2,2,Bon état,76
7593,Appartement à vendre à tanger,Mesnana ,1,0,0,420000.0,Tanger,DH,2,3,1,Nouveau,54
7596,Dar Place du Méchouar,Médina ,0,0,0,848000.0,Tanger,DH,2,4,2,À rénover,140
7597,Jolie Maison mitoyenne au Palais Kasbah,Médina ,0,0,0,3200000.0,Tanger,DH,2,4,2,Bon état,154
7599,Bel appartement F4 en vente à Malabata,Tanger City Center ,1,0,0,2700000.0,Tanger,DH,3,4,2,Nouveau,127
7600,Quartier Sania VAQS CI,Rmilat ,0,0,0,1120000.0,Tanger,DH,2,5,2,Nouveau,160
7601,Appartement en vente à Boukhalef. 2 pièces confortables. Salon Marocain et antenne parabolique.,Boukhalef ,0,0,0,,Tanger,,2,2,2,Nouveau,54
7602,Appart ensoleillé complexe al jamei tanger,Boukhalef ,0,0,0,,Tanger,,2,3,1,Bon état,55
7603,Tanger: appartement à vendre dans une très belle résidence,Malabata ,0,1,0,1600000.0,Tanger,DH,2,4,2,Bon état,100
7605,Superbe appartement à vendre à Hay Hassani. 3 chambres.,Hay Hassani ,0,0,0,550000.0,Tanger,DH,3,4,1,Bon état,85
7606,Superbe appartement standing avec garage à vendre,Boukhalef ,0,0,0,660000.0,Tanger,DH,2,7,1,Nouveau,84
7607,Grand et bel appartement à vendre quartier Vieille Montagne et vue sur le golf,Du Golf ,0,0,0,3250000.0,Tanger,DH,3,5,2,Bon état,198
7608,Rare propriété en vente à la vieille montagne,Tanger Medina ,1,0,0,14000000.0,Tanger,DH,4,3,3,Bon état,380
7609,Opportunité: maison à vendre à Tanger Laaouina,Laaouina ,0,0,0,1800000.0,Tanger,DH,6,15,4,Nouveau,274
7610,Appartement meublé à Achakkar,Achakar ,0,0,0,1250000.0,Tanger,DH,2,3,2,Bon état,94
7611,Maison independante medina tanger,Médina ,0,0,0,1000000.0,Tanger,DH,1,2,2,À rénover,100
7612,Trouvez votre maison à acheter à Branes Kdima. 1 Pièce.,Branes Kdima ,0,0,0,700000.0,Tanger,DH,2,3,1,À rénover,135
7613,Appartement 67 m,Aharrarine ,0,0,0,,Tanger,,2,3,1,Nouveau,67
7614,"Appartement de 119m² en vente, Résidence Borj Al Andalous II",Tanger City Center ,0,0,0,,Tanger,,2,3,2,Bon état,119
7615,Appartement de 158m² 14m² de terrasse en vente Horizon Hill,Sania ,0,0,0,2970000.0,Tanger,DH,3,3,2,Bon état,158
7616,Superbe appartement à vendre à Ben Dibane. Surface totale 142 m².,Ben Dibane ,0,0,0,,Tanger,,4,3,1,Bon état,142
7617,Apparemment à vendre à Tanger,De La Plage ,0,0,0,1800000.0,Tanger,DH,3,4,2,Nouveau,153
7618,Appartement colonial au Grand Socco,Médina ,0,0,0,1250000.0,Tanger,DH,2,4,1,À rénover,137
7619,Appartement en vente à TANGER BAYTI SAKANE,Hay Hassani ,0,0,0,,Tanger,,2,3,1,Bon état,65
7620,Vente d'un bel appartement à Ahlane. 2 grandes pièces. Espaces verts et ascenseur.,Ahlane ,0,0,0,,Tanger,,2,4,2,Nouveau,73
7621,Bel appartement à vendre à Ahlane. 3 chambres agréables. Machine à laver,Ahlane ,0,0,0,,Tanger,,3,5,2,Bon état,150
7622,Appartement,Castilla ,0,0,0,700000.0,Tanger,DH,2,4,1,À rénover,96
7623,Maison à vendre en Centre. Surface de 100 m².,Centre ,0,0,0,,Tanger,,6,6,2,Nouveau,100
7624,Superbe maison à vendre à Tanja Balia. Superficie 60 m².,Tanja Balia ,0,0,0,,Tanger,,5,5,3,Nouveau,60
7625,Appartement avec terrasse premier ligne de la plage surface 330 m²,De La Plage ,0,0,0,,Tanger,,2,3,2,Bon état,220
7626,Maison a vendre a tanger situation vieille montagne surface 2500 m²,Tanger,0,0,0,,Tanger,,3,3,7,Bon état,2500
7627,"Kasbah de Tanger, magnifique maison d'hôtes vue mer à vendre",Port Tanger ville ,0,0,0,6500000.0,Tanger,DH,6,8,7,Bon état,300
7628,Maison en vente a Dradeb,Iberie ,0,0,0,900000.0,Tanger,DH,4,7,4,Bon état,70
7629,"A vendre à tanger, une bel appartement centre vile",Centre ,0,0,0,,Tanger,,5,7,1,Bon état,128
7630,Appartement en vente à Ain El Hayani. Superficie 106 m². Salon traditionnel et porte blindée.,Ain El Hayani ,0,0,0,,Tanger,,4,4,2,Bon état,106
7631,"Vente Appartement 190 m² CENTRE VILLE, Tanger Ref: VA262",Centre ,0,0,0,1600000.0,Tanger,DH,2,5,2,Bon état,190
7632,Le balcon du Maroc: Votre Maison de Charme,Médina ,0,0,0,10000000.0,Tanger,DH,4,6,4,Bon état,400
7633,La Maison du Capitaine,Médina ,0,0,0,3100000.0,Tanger,DH,3,5,2,Bon état,140
7635,Très beau Riad d’architecte dans la médina,Médina ,0,0,0,3400000.0,Tanger,DH,3,5,2,Bon état,160
7636,Excellent appartement orienté plein sud et très bi,De La Plage ,0,0,0,1100000.0,Tanger,DH,2,6,2,Bon état,84
7637,Appartement à vendre,Casabarata ,0,0,0,750000.0,Tanger,DH,2,5,1,Bon état,88
7638,Appartement en vente à Route Nationale Assilah. 1 Pièce,Route Nationale Assilah (N1) ,0,0,0,380000.0,Tanger,DH,2,3,1,Bon état,60
7639,Appartement Vide à La Vente Moulay Youssef Tanger,Administratif ,0,0,1,1150000.0,Tanger,DH,2,2,1,Bon état,116
7640,Appartement en vente,Achakar ,0,0,0,330000.0,Tanger,DH,2,4,1,Bon état,56
7641,Maison à vendre à Jirrari. 4 belles chambres.,Jirrari ,0,0,0,1200000.0,Tanger,DH,4,4,3,À rénover,96
7643,Maison des Olives,Médina ,0,0,0,2000000.0,Tanger,DH,2,4,3,Bon état,77
7644,Maison à la Kasbah de Tanger,Médina ,0,0,0,1800000.0,Tanger,DH,2,5,2,Bon état,110
7645,Maison rénovée avec gout au coeur de la Medina,Médina ,0,0,0,2000000.0,Tanger,DH,2,4,2,À rénover,145
7647,Appartement vue sur mer totalement rénové,Malabata ,0,0,0,3000000.0,Tanger,DH,2,3,2,Nouveau,106
7648,Bel appartement 3 chambres,Castilla ,0,0,0,940000.0,Tanger,DH,3,4,2,Nouveau,96
7649,"Appartement en vente à Nzaha. 3 chambres agréables. Vue mer imprenable, porte blindée",Nzaha ,0,0,0,1600000.0,Tanger,DH,3,5,1,Bon état,176
7650,Maison a vendre Zaoudia,Hay Zaoudia ,0,1,0,2800000.0,Tanger,DH,8,6,4,Bon état,96
7651,"Appartement de 100m² en vente, Coral Towers",Bella Vista ,0,0,0,,Tanger,,2,3,2,Bon état,100
7652,"Appartement de 137m² en vente, Résidence Borj Al Andalous II",Tanger City Center ,0,0,0,,Tanger,,2,3,2,Bon état,137
7654,Appartement à vendre,Iberie ,0,0,0,1300000.0,Tanger,DH,2,4,1,Bon état,105
7655,Opportunité / Appartement sur Av Moulay Youssef,Centre ,0,0,0,2500000.0,Tanger,DH,3,4,2,Bon état,150
7656,Appartement en vente Route de Rabat,Marjane ,0,0,1,840000.0,Tanger,DH,3,5,2,Bon état,125
7657,Magnifiques appartements neufs à la vente,Marchan ,0,0,0,1590000.0,Tanger,DH,3,4,2,Nouveau,106
7658,Vente d'un bel appartement à Alliance Darna Forêt diplomatique. 3 Pièce. Porte blindée,Mghogha ,0,0,0,450000.0,Tanger,DH,2,3,1,Bon état,50
7659,Appartement à l'achat en Centre. 1 belle chambre. Avec ascenseur et terrasse,Centre ,0,0,0,,Tanger,,1,2,2,Nouveau,85
7660,Vente d'un bel appartement à Administratif. 5 chambres. Ascenseur et terrasse,Administratif ,0,0,0,2800000.0,Tanger,DH,5,2,2,Bon état,336
7661,Fantastiques appartements à vendre – Tanja balia,Tanja Balia ,0,0,0,1030000.0,Tanger,DH,2,2,2,Nouveau,86
7662,Maison titré à vendre à Hawma al Aouda Bni Makada,Dher Lahmam ,0,0,0,3790000.0,Tanger,DH,10,10,7,Bon état,148
7663,Belle villa a vendre,Achakar ,0,0,0,2800000.0,Tanger,DH,4,3,4,Nouveau,332
7664,Jolis appartement a msaĺah,Msala ,0,0,0,11500000.0,Tanger,DH,1,2,1,Nouveau,84
7665,Somptueuse maison à vendre à Drissia. Superficie 275 m². Parking et jardin,Drissia ,0,0,0,3200000.0,Tanger,DH,3,4,2,Bon état,275
7666,Appartement à vendre en Centre. 1 Pièce. Résidence avec concierge.,Centre ,1,0,0,,Tanger,,2,3,1,Bon état,53
